Total number of words: 2973399
Total number of distinct words: 52488
Popular treshold: 2625
Lower common treshold: 24931
Upper common treshold: 27557
Rare treshold: 49863

Popular words
+---------------+---------+----+
|           Word|Frequency|Rank|
|       yourself|      236|1104|
|            bit|      235|1105|
|        consent|      235|1106|
|     discovered|      235|1107|
|        fucking|      235|1108|
|         ladies|      235|1109|
|      political|      235|1110|
|      presently|      235|1111|
|      righteous|      234|1112|
|          sheep|      234|1113|
|           vain|      234|1114|
|        amongst|      233|1115|
|          angel|      233|1116|
|      destroyed|      233|1117|
|           food|      233|1118|
|         hearts|      233|1119|
|           neck|      233|1120|
|        pharaoh|      233|1121|
|        reading|      233|1122|
|        removed|      233|1123|
|        spirits|      233|1124|
|          chair|      232|1125|
|         danger|      232|1126|
|            due|      232|1127|
|       himselfe|      232|1128|
|     individual|      232|1129|
|       naturall|      232|1130|
|         served|      232|1131|
|           sold|      232|1132|
|         wished|      232|1133|
|       declared|      231|1134|
|     remembered|      231|1135|
|       straight|      231|1136|
|         caused|      230|1137|
|          grant|      230|1138|
|         latter|      230|1139|
|       likewise|      230|1140|
|          linde|      230|1141|
|        beowulf|      229|1142|
|         closed|      229|1143|
|      recollect|      229|1144|
|      scripture|      229|1145|
|       soldiers|      229|1146|
|          beast|      228|1147|
|        holding|      228|1148|
|          knees|      228|1149|
|        obliged|      228|1150|
|      questions|      228|1151|
|           rock|      228|1152|
|         stones|      228|1153|
|         robert|      227|1154|
|        section|      227|1155|
|         copies|      226|1156|
|           http|      226|1157|
|          start|      226|1158|
|        walking|      226|1159|
|          begat|      225|1160|
|           camp|      225|1161|
|         chosen|      225|1162|
|           fuck|      225|1163|
|        greatly|      225|1164|
|        respect|      225|1165|
|          twice|      225|1166|
|        vessels|      225|1167|
|         whales|      225|1168|
|          baker|      224|1169|
|        meeting|      224|1170|
|      mentioned|      224|1171|
|        sisters|      224|1172|
|           west|      224|1173|
|             dr|      223|1174|
|       expected|      223|1175|
|      important|      223|1176|
|         reckon|      223|1177|
|          sarah|      223|1178|
|        silence|      223|1179|
|          drawn|      222|1180|
|       prepared|      222|1181|
|       scarcely|      222|1182|
|          glass|      221|1183|
|          knows|      221|1184|
|        members|      221|1185|
|           rain|      221|1186|
|          weeks|      221|1187|
|           wild|      221|1188|
|     determined|      220|1189|
|     difference|      220|1190|
|         domain|      220|1191|
|           nose|      220|1192|
|           wash|      220|1193|
|      scarecrow|      219|1194|
|          slept|      219|1195|
|        waiting|      219|1196|
|            bee|      218|1197|
|         breath|      218|1198|
|        changed|      218|1199|
|          reign|      218|1200|
|      wonderful|      218|1201|
|          union|      217|1202|
|         agreed|      216|1203|
|          alive|      216|1204|
|           host|      216|1205|
|        turning|      216|1206|
|          boats|      215|1207|
|            bow|      215|1208|
|         fourth|      215|1209|
|        instant|      215|1210|
|     sufficient|      215|1211|
|        thyself|      215|1212|
|          touch|      215|1213|
|         marked|      214|1214|
|       opinions|      214|1215|
|          slain|      214|1216|
|       accepted|      213|1217|
|         hannah|      213|1218|
|          lives|      213|1219|
|           nine|      213|1220|
|          owner|      213|1221|
|        running|      213|1222|
|          saved|      213|1223|
|           sofa|      213|1224|
|         beasts|      212|1225|
|         cubits|      212|1226|
|         gather|      212|1227|
|        saviour|      212|1228|
|        watched|      212|1229|
|         action|      211|1230|
|     collection|      211|1231|
|        dropped|      211|1232|
|           fool|      211|1233|
|         labour|      211|1234|
|            tin|      211|1235|
|         whilst|      211|1236|
|      attention|      210|1237|
|        conduct|      210|1238|
|         ebooks|      210|1239|
|      ministers|      210|1240|
|       sentence|      210|1241|
|          sorry|      210|1242|
|         buried|      209|1243|
|   considerable|      209|1244|
|       military|      209|1245|
|       minister|      209|1246|
|      possessed|      209|1247|
|          proud|      209|1248|
|           road|      209|1249|
|         beauty|      208|1250|
|          begin|      208|1251|
|          daily|      208|1252|
|        heathen|      208|1253|
|      mountains|      208|1254|
|       creature|      207|1255|
|    instruction|      207|1256|
|       laughing|      207|1257|
|        mankind|      207|1258|
|       whenever|      207|1259|
|          bless|      206|1260|
|           cost|      206|1261|
|            ear|      206|1262|
|            gay|      206|1263|
|           hill|      206|1264|
|         nobody|      206|1265|
|      otherwise|      206|1266|
|      perfectly|      206|1267|
|          shook|      206|1268|
|          thank|      206|1269|
|          thick|      206|1270|
|        unclean|      206|1271|
|   distribution|      205|1272|
|         escape|      205|1273|
|         orders|      205|1274|
|            org|      205|1275|
|       terrible|      205|1276|
|          cases|      204|1277|
|        fortune|      204|1278|
|            joe|      204|1279|
|         samuel|      204|1280|
|        success|      204|1281|
|        affairs|      203|1282|
|     appearance|      203|1283|
|         elders|      203|1284|
|     expression|      203|1285|
|          grave|      203|1286|
|          shame|      203|1287|
|           slew|      203|1288|
|      whosoever|      203|1289|
|          worse|      203|1290|
|         jordan|      202|1291|
|         likely|      202|1292|
|          paris|      202|1293|
|        refused|      202|1294|
|      committed|      201|1295|
|        ordered|      201|1296|
|           pain|      201|1297|
|         simple|      201|1298|
|           sins|      201|1299|
|         author|      200|1300|
|   distributing|      200|1301|
|    opportunity|      200|1302|
|         abroad|      199|1303|
|          aside|      199|1304|
|         bright|      199|1305|
|             ls|      199|1306|
|           note|      199|1307|
|      obedience|      199|1308|
|          rules|      199|1309|
|          spite|      199|1310|
|       supposed|      199|1311|
|         bottom|      198|1312|
|        courage|      198|1313|
|          using|      198|1314|
|       apostles|      197|1315|
|      everybody|      197|1316|
|      excellent|      197|1317|
|        observe|      197|1318|
|         played|      197|1319|
|        reigned|      197|1320|
|         shadow|      197|1321|
|        thereby|      197|1322|
|           tone|      197|1323|
|          wrath|      197|1324|
|         advice|      196|1325|
|       benjamin|      196|1326|
|        emperor|      196|1327|
|        limited|      196|1328|
|         regard|      196|1329|
|           seat|      196|1330|
|           sing|      196|1331|
|           view|      196|1332|
|           warm|      196|1333|
|          broke|      195|1334|
|            buy|      195|1335|
|        curious|      195|1336|
|          fancy|      195|1337|
|          lines|      195|1338|
|       publique|      195|1339|
|        slavery|      195|1340|
|          uncle|      195|1341|
|         crying|      194|1342|
|         george|      194|1343|
|           hide|      194|1344|
|        matters|      194|1345|
|         pushed|      194|1346|
|          ships|      194|1347|
|         summer|      194|1348|
|        various|      194|1349|
|        anybody|      193|1350|
|         border|      193|1351|
|         fallen|      193|1352|
|      forgotten|      193|1353|
|           harm|      193|1354|
|   nevertheless|      193|1355|
|           pair|      193|1356|
|      countries|      192|1357|
|     punishment|      192|1358|
|          quick|      192|1359|
|          takes|      192|1360|
|        counsel|      191|1361|
|     difficulty|      191|1362|
