Total number of words: 2103361
Total number of distinct words: 43654
Popular treshold: 2183
Lower common treshold: 20735
Upper common treshold: 22919
Rare treshold: 41471

Popular words
+--------------+---------+----+
|          Word|Frequency|Rank|
|         quick|      182|1104|
|       settled|      182|1105|
|         usual|      182|1106|
|       engaged|      181|1107|
|       ephesus|      181|1108|
|      highness|      181|1109|
|       waiting|      181|1110|
|          blow|      180|1111|
|      cressida|      180|1112|
|       farther|      180|1113|
|       fashion|      180|1114|
|        walked|      180|1115|
|        anyone|      179|1116|
|          beat|      179|1117|
|           beg|      179|1118|
|        bright|      179|1119|
|      distance|      179|1120|
|           due|      179|1121|
|       minutes|      179|1122|
|        months|      179|1123|
|       prithee|      179|1124|
|       putting|      179|1125|
|     rocinante|      179|1126|
|         beard|      178|1127|
|        excuse|      178|1128|
|          move|      178|1129|
|       private|      178|1130|
|      remained|      178|1131|
|       sitting|      178|1132|
|          cast|      177|1133|
|        church|      177|1134|
|         guard|      177|1135|
|        humour|      177|1136|
|       journey|      177|1137|
|      perceive|      177|1138|
|          wild|      177|1139|
|          laws|      176|1140|
|       liberty|      176|1141|
|       princes|      176|1142|
|        suffer|      176|1143|
|         worst|      176|1144|
|        choose|      175|1145|
|        memory|      175|1146|
|     necessary|      175|1147|
|      parolles|      175|1148|
|        portia|      175|1149|
|          seat|      175|1150|
|        spoken|      175|1151|
|        sudden|      175|1152|
|   bolingbroke|      174|1153|
|         fetch|      174|1154|
|        figure|      174|1155|
|        horses|      174|1156|
|         loved|      174|1157|
|          vain|      174|1158|
|       entreat|      173|1159|
|         fixed|      173|1160|
|    honourable|      173|1161|
|          neck|      173|1162|
|        speaks|      173|1163|
|      chivalry|      172|1164|
|          hide|      172|1165|
|         needs|      172|1166|
|          pure|      172|1167|
|         shows|      172|1168|
|           win|      172|1169|
|     condition|      171|1170|
|       enemies|      171|1171|
|         paris|      171|1172|
|         seven|      171|1173|
|      although|      170|1174|
|      believed|      170|1175|
|        future|      170|1176|
|         knave|      170|1177|
|       learned|      170|1178|
|       measure|      170|1179|
|         teeth|      170|1180|
|      achilles|      169|1181|
|         chief|      169|1182|
|       counsel|      169|1183|
|         dream|      169|1184|
|       follows|      169|1185|
|          hers|      169|1186|
|       orlando|      169|1187|
|       persons|      169|1188|
|      shepherd|      169|1189|
|          tale|      169|1190|
|    determined|      168|1191|
|   information|      168|1192|
|     mentioned|      168|1193|
|          mere|      168|1194|
|       theseus|      168|1195|
|         throw|      168|1196|
|       attempt|      167|1197|
|     copyright|      167|1198|
|        joseph|      167|1199|
|       meeting|      167|1200|
|       society|      167|1201|
|           aid|      166|1202|
|         alive|      166|1203|
|        barber|      166|1204|
|       offence|      166|1205|
|         teach|      166|1206|
|       telling|      166|1207|
|        during|      165|1208|
|          fame|      165|1209|
|         proof|      165|1210|
|          self|      165|1211|
|      suddenly|      165|1212|
|         drawn|      164|1213|
|           fie|      164|1214|
|     perfectly|      164|1215|
|        raised|      164|1216|
|       reading|      164|1217|
| circumstances|      163|1218|
|         count|      163|1219|
|     demetrius|      163|1220|
|       embrace|      163|1221|
|        imogen|      163|1222|
|      pleasant|      163|1223|
|        wicked|      163|1224|
|        degree|      162|1225|
|        island|      162|1226|
|       leonato|      162|1227|
|         slave|      162|1228|
|        united|      162|1229|
|        advice|      161|1230|
|        asleep|      161|1231|
|         bless|      161|1232|
|     daughters|      161|1233|
|        mancha|      161|1234|
|      beatrice|      160|1235|
|         folly|      160|1236|
|        loving|      160|1237|
|northumberland|      160|1238|
|        wishes|      160|1239|
|        expect|      159|1240|
|          hark|      159|1241|
|         heads|      159|1242|
|         match|      159|1243|
|        prison|      159|1244|
|          real|      159|1245|
|         saint|      159|1246|
|        shadow|      159|1247|
|      virtuous|      159|1248|
|    government|      158|1249|
|       license|      158|1250|
|           oft|      158|1251|
|       proceed|      158|1252|
|         souls|      158|1253|
|     sovereign|      158|1254|
|         birth|      157|1255|
|          ease|      157|1256|
|        flying|      157|1257|
|       hareton|      157|1258|
|      methinks|      157|1259|
|          moor|      157|1260|
|      supposed|      157|1261|
|        talbot|      157|1262|
|         calls|      156|1263|
|       camilla|      156|1264|
|         hopes|      156|1265|
|       horatio|      156|1266|
|          legs|      156|1267|
|    melancholy|      156|1268|
|       quarrel|      156|1269|
|         wives|      156|1270|
|         anger|      155|1271|
|         blind|      155|1272|
|      countess|      155|1273|
|       foolish|      155|1274|
|       imagine|      155|1275|
|        opened|      155|1276|
|     otherwise|      155|1277|
|         slain|      155|1278|
|         twice|      155|1279|
|          wars|      155|1280|
|      wretched|      155|1281|
|        bottom|      154|1282|
|     enobarbus|      154|1283|
|          fare|      154|1284|
|       forgive|      154|1285|
|       getting|      154|1286|
|        lovers|      154|1287|
|         march|      154|1288|
|        merely|      154|1289|
|        morrow|      154|1290|
|         shake|      154|1291|
|           won|      154|1292|
|       writing|      154|1293|
|        caught|      153|1294|
|       deserve|      153|1295|
|          earl|      153|1296|
|       exactly|      153|1297|
|       madness|      153|1298|
|  particularly|      153|1299|
|      promised|      153|1300|
|        talked|      153|1301|
|         title|      153|1302|
|        across|      152|1303|
|       deliver|      152|1304|
|        escape|      152|1305|
|          loud|      152|1306|
|          stir|      152|1307|
|         sworn|      152|1308|
|        toboso|      152|1309|
|         agree|      151|1310|
|        edmund|      151|1311|
|       fingers|      151|1312|
|     hartfield|      151|1313|
|       keeping|      151|1314|
|     wherefore|      151|1315|
|         blame|      150|1316|
|          copy|      150|1317|
|    difference|      150|1318|
|     donations|      150|1319|
|        faults|      150|1320|
|       leontes|      150|1321|
|       matters|      150|1322|
|        placed|      150|1323|
|          rain|      150|1324|
|        valour|      150|1325|
|       absence|      149|1326|
|       ancient|      149|1327|
|         bears|      149|1328|
|     behaviour|      149|1329|
|      contrary|      149|1330|
|       courage|      149|1331|
|         glory|      149|1332|
|         niece|      149|1333|
|      scarcely|      149|1334|
|           top|      149|1335|
|             v|      149|1336|
|          week|      149|1337|
|         below|      148|1338|
|        choice|      148|1339|
|         cruel|      148|1340|
|   disposition|      148|1341|
|         pains|      148|1342|
|        temper|      148|1343|
|       traitor|      148|1344|
|          wood|      148|1345|
|          bade|      147|1346|
|      hastings|      147|1347|
|         lived|      147|1348|
|        minute|      147|1349|
|     perceived|      147|1350|
|         roman|      147|1351|
|          vile|      147|1352|
|        withal|      147|1353|
|         broke|      146|1354|
|        golden|      146|1355|
|         issue|      146|1356|
|       perfect|      146|1357|
|      repeated|      146|1358|
|         shape|      146|1359|
|         sport|      146|1360|
|       stopped|      146|1361|
|           ago|      145|1362|
|          boys|      145|1363|
|      cardinal|      145|1364|
|    confidence|      145|1365|
|    considered|      145|1366|
|    especially|      145|1367|
|       flowers|      145|1368|
|        leaves|      145|1369|
|        murder|      145|1370|
|        olivia|      145|1371|
|      property|      145|1372|
|     salisbury|      145|1373|
|        sirrah|      145|1374|
|      somerset|      145|1375|
|         walls|      145|1376|
|         weary|      145|1377|
|         widow|      145|1378|
|        wisdom|      145|1379|
|       bearing|      144|1380|
|           buy|      144|1381|
|      carriage|      144|1382|
|        colour|      144|1383|
|         dread|      144|1384|
|         julia|      144|1385|
|knights-errant|      144|1386|
|          nose|      144|1387|
|      quixotes|      144|1388|
|          wits|      144|1389|
|         glass|      143|1390|
|       hostess|      143|1391|
|        places|      143|1392|
|      provided|      143|1393|
|        armour|      142|1394|
|         dance|      142|1395|
|        mortal|      142|1396|
|         smoke|      142|1397|
|         viola|      142|1398|
|       william|      142|1399|
|       capulet|      141|1400|
|         enjoy|      141|1401|
|    friendship|      141|1402|
|          line|      141|1403|
|         lying|      141|1404|
|      prospero|      141|1405|
