Total number of words: 12036636
Total number of distinct words: 279363
Popular treshold: 13969
Lower common treshold: 132697
Upper common treshold: 146666
Rare treshold: 265394

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|                 ten|     1308| 1087|
|          operations|     1307| 1088|
|               shown|     1306| 1089|
|          additional|     1305| 1090|
|            returned|     1304| 1091|
|          references|     1294| 1092|
|           operation|     1291| 1093|
|              centre|     1290| 1094|
|             defense|     1290| 1095|
|               older|     1290| 1096|
|              career|     1289| 1097|
|              christ|     1288| 1098|
|            creation|     1287| 1099|
|                hard|     1287| 1100|
|              taking|     1286| 1101|
|              volume|     1285| 1102|
|              normal|     1283| 1103|
|        intelligence|     1281| 1104|
|              latter|     1281| 1105|
|              served|     1281| 1106|
|               apple|     1280| 1107|
|               quite|     1280| 1108|
|            accepted|     1279| 1109|
|              behind|     1278| 1110|
|           resources|     1278| 1111|
|              carbon|     1277| 1112|
|          convention|     1276| 1113|
|                hold|     1276| 1114|
|             playing|     1271| 1115|
|               paris|     1270| 1116|
|              levels|     1266| 1117|
|            consists|     1264| 1118|
|            scotland|     1262| 1119|
|           elections|     1261| 1120|
|            electric|     1261| 1121|
|            previous|     1261| 1122|
|                  th|     1261| 1123|
|              powers|     1259| 1124|
|              places|     1258| 1125|
|              belief|     1257| 1126|
|                  sk|     1257| 1127|
|                acts|     1256| 1128|
|                road|     1256| 1129|
|             derived|     1254| 1130|
|             disease|     1253| 1131|
|            question|     1253| 1132|
|              refers|     1251| 1133|
|       approximately|     1248| 1134|
|             highest|     1248| 1135|
|                ways|     1248| 1136|
|            proposed|     1247| 1137|
|                 via|     1246| 1138|
|                navy|     1245| 1139|
|               solid|     1245| 1140|
|                duke|     1244| 1141|
|                rise|     1243| 1142|
|             ability|     1242| 1143|
|            province|     1239| 1144|
|             freedom|     1237| 1145|
|                gods|     1235| 1146|
|            consider|     1234| 1147|
|                gold|     1232| 1148|
|          properties|     1230| 1149|
|              bridge|     1229| 1150|
|              singer|     1228| 1151|
|             quickly|     1227| 1152|
