Total number of words: 25253437
Total number of distinct words: 441530
Popular treshold: 22077
Lower common treshold: 209726
Upper common treshold: 231804
Rare treshold: 419453

Popular words
+--------------------+---------+-----+
|                Word|Frequency| Rank|
|            numerous|     2798| 1066|
|             letters|     2795| 1067|
|              nation|     2792| 1068|
|                fall|     2791| 1069|
|             playing|     2782| 1070|
|                know|     2778| 1071|
|                mean|     2776| 1072|
|                 nfl|     2776| 1073|
|          literature|     2772| 1074|
|            district|     2771| 1075|
|                bowl|     2769| 1076|
|          conditions|     2768| 1077|
|             highest|     2766| 1078|
|           primarily|     2761| 1079|
|              behind|     2759| 1080|
|           something|     2758| 1081|
|                 car|     2755| 1082|
|              career|     2751| 1083|
|              powers|     2750| 1084|
|             adopted|     2748| 1085|
|               jesus|     2744| 1086|
|           operation|     2744| 1087|
|                road|     2743| 1088|
|              martin|     2740| 1089|
|                 ten|     2740| 1090|
|               ideas|     2739| 1091|
|               solid|     2739| 1092|
|               grand|     2737| 1093|
|            recorded|     2735| 1094|
|                  di|     2733| 1095|
|                hold|     2729| 1096|
|          references|     2729| 1097|
|          discovered|     2727| 1098|
|                 van|     2721| 1099|
|              report|     2720| 1100|
|              mainly|     2717| 1101|
|              edward|     2716| 1102|
|              taking|     2707| 1103|
|              double|     2706| 1104|
|         individuals|     2698| 1105|
|               dutch|     2696| 1106|
|        professional|     2694| 1107|
|            instance|     2692| 1108|
|              placed|     2686| 1109|
|               kings|     2684| 1110|
|         temperature|     2683| 1111|
|            featured|     2682| 1112|
|                  sk|     2682| 1113|
|            scotland|     2676| 1114|
|          experience|     2675| 1115|
|                rise|     2673| 1116|
|             account|     2669| 1117|
|              centre|     2666| 1118|
|              census|     2663| 1119|
|             applied|     2662| 1120|
|            question|     2658| 1121|
|              ground|     2653| 1122|
|             married|     2652| 1123|
|            articles|     2649| 1124|
|              normal|     2648| 1125|
|               quite|     2648| 1126|
|             ability|     2641| 1127|
|          operations|     2636| 1128|
|               teams|     2636| 1129|
|          additional|     2635| 1130|
|       approximately|     2632| 1131|
|            accepted|     2630| 1132|
|                 hit|     2629| 1133|
|          department|     2628| 1134|
|            versions|     2627| 1135|
|                arts|     2620| 1136|
|           resources|     2620| 1137|
|            orthodox|     2618| 1138|
|              troops|     2617| 1139|
|               stage|     2615| 1140|
|                mind|     2613| 1141|
|              comics|     2601| 1142|
|               heavy|     2600| 1143|
|               songs|     2600| 1144|
|          convention|     2599| 1145|
|               older|     2598| 1146|
|                acid|     2593| 1147|
|             freedom|     2591| 1148|
|              latter|     2591| 1149|
|            proposed|     2590| 1150|
|                gold|     2586| 1151|
|              forced|     2579| 1152|
